Id,IsActive,IsDeleted,CreatedOn,LastModifiedOn,DeletedOn,Name,Url,ImageUrl,ArtistId
406,t,f,2025-12-01 12:05:29.655+00,2025-12-01 12:05:29.655+00,,MIESØ @ BASIS UTRECHT 15 - 08 - 2025,https://soundcloud.com/miesodj/basis-talent-nights-mieso?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-WC3su8l0B1N1qys1-Te48sQ-t240x240.jpg,169
407,t,f,2025-12-01 12:03:33.676+00,2025-12-01 12:03:33.676+00,,Pegassi - Spectral Bells (MIESØ Remix),https://soundcloud.com/miesodj/free-dl-pegassi-spectral-bells-mieso-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-uD4QN68ThQBWy5ir-Q9Vz7w-t500x500.png,169
408,t,f,2025-12-01 12:04:06.877+00,2025-12-01 12:04:06.877+00,,Akon - Right Now ( MIESØ BOUNCE EDIT),https://soundcloud.com/miesodj/akon-right-now-bouncy-edit?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-mzgB5ttov8uTD6E6-PAs7JA-t500x500.jpg,169
409,t,f,2025-12-01 12:04:36.063+00,2025-12-01 12:04:36.063+00,,TETRIS MADNESS (MIESØ EDIT),https://soundcloud.com/miesodj/tetris-madness-mieso-edit?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-C1wEaB7KQCPoUcCF-WJyeng-t240x240.jpg,169
410,t,f,2025-12-01 12:04:57.882+00,2025-12-01 12:04:57.883+00,,MIESØ - The Vibe,https://soundcloud.com/miesodj/mieso-feel-the-vibe-pmx-master?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-ybd1sJTkSHniWWcb-FR2hoQ-t240x240.jpg,169
411,t,f,2025-12-01 12:05:29.655+00,2025-12-01 12:05:29.655+00,,MIESØ @ BASIS UTRECHT 15 - 08 - 2025,https://soundcloud.com/miesodj/basis-talent-nights-mieso?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-WC3su8l0B1N1qys1-Te48sQ-t240x240.jpg,169
412,t,f,2025-12-01 12:03:33.676+00,2025-12-01 12:03:33.676+00,,Pegassi - Spectral Bells (MIESØ Remix),https://soundcloud.com/miesodj/free-dl-pegassi-spectral-bells-mieso-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-uD4QN68ThQBWy5ir-Q9Vz7w-t500x500.png,169
413,t,f,2025-12-01 12:04:06.877+00,2025-12-01 12:04:06.877+00,,Akon - Right Now ( MIESØ BOUNCE EDIT),https://soundcloud.com/miesodj/akon-right-now-bouncy-edit?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-mzgB5ttov8uTD6E6-PAs7JA-t500x500.jpg,169
414,t,f,2025-12-01 12:04:36.063+00,2025-12-01 12:04:36.063+00,,TETRIS MADNESS (MIESØ EDIT),https://soundcloud.com/miesodj/tetris-madness-mieso-edit?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-C1wEaB7KQCPoUcCF-WJyeng-t240x240.jpg,169
415,t,f,2025-12-01 12:04:57.882+00,2025-12-01 12:04:57.883+00,,MIESØ - The Vibe,https://soundcloud.com/miesodj/mieso-feel-the-vibe-pmx-master?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-ybd1sJTkSHniWWcb-FR2hoQ-t240x240.jpg,169
416,t,f,2025-12-01 12:05:29.655+00,2025-12-01 12:05:29.655+00,,MIESØ @ BASIS UTRECHT 15 - 08 - 2025,https://soundcloud.com/miesodj/basis-talent-nights-mieso?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-WC3su8l0B1N1qys1-Te48sQ-t240x240.jpg,169
417,t,f,2025-12-01 12:03:33.676+00,2025-12-01 12:03:33.676+00,,Pegassi - Spectral Bells (MIESØ Remix),https://soundcloud.com/miesodj/free-dl-pegassi-spectral-bells-mieso-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-uD4QN68ThQBWy5ir-Q9Vz7w-t500x500.png,169
418,t,f,2025-12-01 12:04:06.877+00,2025-12-01 12:04:06.877+00,,Akon - Right Now ( MIESØ BOUNCE EDIT),https://soundcloud.com/miesodj/akon-right-now-bouncy-edit?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-mzgB5ttov8uTD6E6-PAs7JA-t500x500.jpg,169
419,t,f,2025-12-01 12:04:36.063+00,2025-12-01 12:04:36.063+00,,TETRIS MADNESS (MIESØ EDIT),https://soundcloud.com/miesodj/tetris-madness-mieso-edit?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-C1wEaB7KQCPoUcCF-WJyeng-t240x240.jpg,169
420,t,f,2025-12-01 12:04:57.882+00,2025-12-01 12:04:57.883+00,,MIESØ - The Vibe,https://soundcloud.com/miesodj/mieso-feel-the-vibe-pmx-master?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-ybd1sJTkSHniWWcb-FR2hoQ-t240x240.jpg,169
421,t,f,2025-12-01 12:05:29.655+00,2025-12-01 12:05:29.655+00,,MIESØ @ BASIS UTRECHT 15 - 08 - 2025,https://soundcloud.com/miesodj/basis-talent-nights-mieso?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-WC3su8l0B1N1qys1-Te48sQ-t240x240.jpg,169
422,t,f,2025-12-01 12:03:33.676+00,2025-12-01 12:03:33.676+00,,Pegassi - Spectral Bells (MIESØ Remix),https://soundcloud.com/miesodj/free-dl-pegassi-spectral-bells-mieso-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-uD4QN68ThQBWy5ir-Q9Vz7w-t500x500.png,169
423,t,f,2025-12-01 12:04:06.877+00,2025-12-01 12:04:06.877+00,,Akon - Right Now ( MIESØ BOUNCE EDIT),https://soundcloud.com/miesodj/akon-right-now-bouncy-edit?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-mzgB5ttov8uTD6E6-PAs7JA-t500x500.jpg,169
424,t,f,2025-12-01 12:04:36.063+00,2025-12-01 12:04:36.063+00,,TETRIS MADNESS (MIESØ EDIT),https://soundcloud.com/miesodj/tetris-madness-mieso-edit?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-C1wEaB7KQCPoUcCF-WJyeng-t240x240.jpg,169
425,t,f,2025-12-01 12:04:57.882+00,2025-12-01 12:04:57.883+00,,MIESØ - The Vibe,https://soundcloud.com/miesodj/mieso-feel-the-vibe-pmx-master?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-ybd1sJTkSHniWWcb-FR2hoQ-t240x240.jpg,169
426,t,f,2025-12-01 12:05:29.655+00,2025-12-01 12:05:29.655+00,,MIESØ @ BASIS UTRECHT 15 - 08 - 2025,https://soundcloud.com/miesodj/basis-talent-nights-mieso?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-WC3su8l0B1N1qys1-Te48sQ-t240x240.jpg,169
427,t,f,2025-12-02 12:43:50.642+00,2025-12-02 12:43:50.642+00,,Snake,https://soundcloud.com/phyxx_music/snake?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://geo-media.beatport.com/image_size/1400x1400/39f1a38f-cfd0-4429-96cb-08879574120a.jpg,170
428,t,f,2025-12-02 12:46:20.279+00,2025-12-02 12:46:20.279+00,,NuclearSection Podcast 035 - PHYXX,https://soundcloud.com/user-631459215/nuclearsection-podcast-035-phyxx?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-TxLvAbiQvFd1sUwW-WIEK7g-t500x500.png,170
429,t,f,2025-12-02 12:47:00.788+00,2025-12-02 12:47:00.788+00,,Massive,https://soundcloud.com/phyxx_music/massive?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://geo-media.beatport.com/image_size/1400x1400/39f1a38f-cfd0-4429-96cb-08879574120a.jpg,170
430,t,f,2025-12-02 12:48:03.513+00,2025-12-02 12:48:03.513+00,,Blonde,https://soundcloud.com/phyxx_music/blonde?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://geo-media.beatport.com/image_size/1400x1400/39f1a38f-cfd0-4429-96cb-08879574120a.jpg,170
431,t,f,2025-12-02 12:48:22.154+00,2025-12-02 12:48:22.154+00,,One More Time,https://soundcloud.com/phyxx_music/one-more-time?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://geo-media.beatport.com/image_size/1400x1400/39f1a38f-cfd0-4429-96cb-08879574120a.jpg,170
432,t,f,2025-12-02 12:48:41.672+00,2025-12-02 12:48:41.672+00,,Boost,https://soundcloud.com/phyxx_music/boost?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://geo-media.beatport.com/image_size/1400x1400/39f1a38f-cfd0-4429-96cb-08879574120a.jpg,170
433,t,f,2025-12-02 12:43:50.642+00,2025-12-02 12:43:50.642+00,,Snake,https://soundcloud.com/phyxx_music/snake?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://geo-media.beatport.com/image_size/1400x1400/39f1a38f-cfd0-4429-96cb-08879574120a.jpg,170
434,t,f,2025-12-02 12:46:20.279+00,2025-12-02 12:46:20.279+00,,NuclearSection Podcast 035 - PHYXX,https://soundcloud.com/user-631459215/nuclearsection-podcast-035-phyxx?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-TxLvAbiQvFd1sUwW-WIEK7g-t500x500.png,170
435,t,f,2025-12-02 12:47:00.788+00,2025-12-02 12:47:00.788+00,,Massive,https://soundcloud.com/phyxx_music/massive?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://geo-media.beatport.com/image_size/1400x1400/39f1a38f-cfd0-4429-96cb-08879574120a.jpg,170
436,t,f,2025-12-02 12:48:03.513+00,2025-12-02 12:48:03.513+00,,Blonde,https://soundcloud.com/phyxx_music/blonde?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://geo-media.beatport.com/image_size/1400x1400/39f1a38f-cfd0-4429-96cb-08879574120a.jpg,170
437,t,f,2025-12-02 12:48:22.154+00,2025-12-02 12:48:22.154+00,,One More Time,https://soundcloud.com/phyxx_music/one-more-time?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://geo-media.beatport.com/image_size/1400x1400/39f1a38f-cfd0-4429-96cb-08879574120a.jpg,170
438,t,f,2025-12-02 12:48:41.672+00,2025-12-02 12:48:41.672+00,,Boost,https://soundcloud.com/phyxx_music/boost?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://geo-media.beatport.com/image_size/1400x1400/39f1a38f-cfd0-4429-96cb-08879574120a.jpg,170
439,t,f,2025-12-02 13:15:43.431+00,2025-12-02 13:15:43.431+00,,August 2025 Mix,https://soundcloud.com/lukasw93/lucuz-august-2025-mix-1?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.postimg.cc/y8zcPTSt/Screen-Shot-2025-12-02-at-2-23-53-PM.png,171
440,t,f,2025-12-02 13:24:41.764+00,2025-12-02 13:24:41.765+00,,Gravitate (Original Mix),https://soundcloud.com/lukasw93/lucuz-gravitate-original-mix-1?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-RcksmIWFnuR4qvUH-aYezCA-t240x240.jpg,171
441,t,f,2025-12-02 13:25:18.777+00,2025-12-02 13:25:18.778+00,,Rhythm Of The Cosmos (Original Mix),https://soundcloud.com/lukasw93/lucuz-rhythm-of-the-cosmos-1?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-azmORzxu2FvYqi4z-Hq5lwg-t240x240.jpg,171
442,t,f,2025-12-02 13:25:46.634+00,2025-12-02 13:25:46.634+00,,Lucuz Producer Mix,https://soundcloud.com/lukasw93/lucuz-producer-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://geo-media.beatport.com/image_size/250x250/9c178d05-e7a6-4281-bf06-07e465251bd5.jpg,171
443,t,f,2025-12-02 13:26:24.337+00,2025-12-02 13:26:24.337+00,,Peak Time Techno Mix,https://soundcloud.com/lukasw93/peak-time-techno-mix-lucuz?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://geo-media.beatport.com/image_size/250x250/9c178d05-e7a6-4281-bf06-07e465251bd5.jpg,171
444,t,f,2025-12-02 13:26:40.842+00,2025-12-02 13:26:40.842+00,,Transcend (Extended Mix),https://soundcloud.com/lukasw93/lucuz-transcend-extended-mix-1?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-oCDNRh5URJBAtj5K-tpv5bA-t240x240.jpg,171
445,t,f,2025-12-04 09:06:14.039+00,2025-12-04 09:06:14.039+00,,#5 Ethnic House at House Tech Radio by Astúria,https://soundcloud.com/djasturia/5-ethnic-house-at-house-tech-radio-by-asturia?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-NOO5CHKGLmeJdk68-119v8g-t240x240.jpg,173
446,t,f,2025-12-04 09:10:38.357+00,2025-12-04 09:10:38.357+00,,Du afro house au baile funk,https://soundcloud.com/djasturia/du-afro-house-au-baile-funk?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQe7_YQEpuq_P2E0j91txXzEBzhB77XxoqFnA&s,173
447,t,f,2025-12-04 09:11:13.026+00,2025-12-04 09:11:13.026+00,,Blonde de Soleil (Astúria remix),https://soundcloud.com/djasturia/blonde-de-soleil-asturia-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-3OEOzb0vKc7YhOBl-JZTyeQ-t240x240.jpg,173
448,t,f,2025-12-04 09:11:40.261+00,2025-12-04 09:11:40.261+00,,Alegria Brasileira,https://soundcloud.com/djasturia/alegria-brasileira?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-pWfOMDN44KDm8m2a-Ss6V8Q-t240x240.jpg,173
449,t,f,2025-12-04 09:12:27.935+00,2025-12-04 09:12:27.935+00,,Farol (Astúria remix),https://soundcloud.com/djasturia/farol-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-fJOyQWupo7kJp0iP-ekmKRA-t500x500.png,173
450,t,f,2025-12-04 09:13:09.274+00,2025-12-04 09:13:09.274+00,,Sunset em Jurerê *by DJ Astúria,https://soundcloud.com/djasturia/sunset-em-jurere?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/avatars-pCCzG4mORPRzBFzp-CTNUcA-t240x240.jpg,173
451,t,f,2025-12-04 09:06:14.039+00,2025-12-04 09:06:14.039+00,,#5 Ethnic House at House Tech Radio by Astúria,https://soundcloud.com/djasturia/5-ethnic-house-at-house-tech-radio-by-asturia?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-NOO5CHKGLmeJdk68-119v8g-t240x240.jpg,173
452,t,f,2025-12-04 09:10:38.357+00,2025-12-04 09:10:38.357+00,,Du afro house au baile funk,https://soundcloud.com/djasturia/du-afro-house-au-baile-funk?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQe7_YQEpuq_P2E0j91txXzEBzhB77XxoqFnA&s,173
453,t,f,2025-12-04 09:11:13.026+00,2025-12-04 09:11:13.026+00,,Blonde de Soleil (Astúria remix),https://soundcloud.com/djasturia/blonde-de-soleil-asturia-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-3OEOzb0vKc7YhOBl-JZTyeQ-t240x240.jpg,173
454,t,f,2025-12-04 09:11:40.261+00,2025-12-04 09:11:40.261+00,,Alegria Brasileira,https://soundcloud.com/djasturia/alegria-brasileira?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-pWfOMDN44KDm8m2a-Ss6V8Q-t240x240.jpg,173
455,t,f,2025-12-04 09:12:27.935+00,2025-12-04 09:12:27.935+00,,Farol (Astúria remix),https://soundcloud.com/djasturia/farol-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-fJOyQWupo7kJp0iP-ekmKRA-t500x500.png,173
456,t,f,2025-12-04 09:13:09.274+00,2025-12-04 09:13:09.274+00,,Sunset em Jurerê *by DJ Astúria,https://soundcloud.com/djasturia/sunset-em-jurere?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/avatars-pCCzG4mORPRzBFzp-CTNUcA-t240x240.jpg,173
457,t,f,2025-12-04 10:55:07.323+00,2025-12-04 10:55:07.323+00,,// BVNNII // 🩷✨️ LET'S BVNNII BOUNCE ✨️🩷,https://soundcloud.com/bvnnii_verse_neo/lets-bvnnii-bounce?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-I6AQke9cuCKGRis2-6UCvEg-t240x240.jpg,174
458,t,f,2025-12-04 11:12:40.438+00,2025-12-04 11:12:40.438+00,,Construct podcast - EP047,https://soundcloud.com/constructevents/bvnni-construct-podcast-ep047,https://i1.sndcdn.com/artworks-mIUoQ1WBI1zvv92K-HNLCjQ-t500x500.jpg,174
459,t,f,2025-12-04 11:13:55.016+00,2025-12-04 11:13:55.016+00,,👽// BVNNII // Raveland // 12/11/25👽,https://soundcloud.com/bvnnii_verse_neo/bvnnii-raveland-121125?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-OzHw4B84V9jDG5uK-Toz7BA-t500x500.png,174
511,t,f,2025-12-08 20:14:20.501+00,2025-12-08 20:14:20.501+00,,Skollaris | ORKA Club | 04.11.2022,https://soundcloud.com/skollaris/skollaris-orka-club02?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-zzVyF8Pch6KzFrf8-wN2ufw-t240x240.jpg,181
460,t,f,2025-12-04 11:15:32.4+00,2025-12-04 11:15:32.4+00,,"Dubidubidu (Axon, Sachsentrance) x Djanger (Nusantara Beat - HIGH SENSE Remix) // BVNNII Mash-up",https://soundcloud.com/bvnnii_verse_neo/dubidubidu-axon-sachsentrance-x-djanger-nusantara-beat-high-sense-remix-bvnnii-mash-up?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-i3RFR1FzFz8kQLXP-e2Qfnw-t240x240.jpg,174
461,t,f,2025-12-04 11:16:03.166+00,2025-12-04 11:16:03.166+00,,// Honey BVNNII // Summer Bounce Mix //,https://soundcloud.com/bvnnii_verse_neo/honey-bvnnii-summer-bounce-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-i3RFR1FzFz8kQLXP-e2Qfnw-t240x240.jpg,174
462,t,f,2025-12-04 11:16:19.54+00,2025-12-04 11:16:19.54+00,,BVNNII // BVNNII Verse BVNNII // Neorave / Bass / Tekno,https://soundcloud.com/bvnnii_verse_neo/bvnnii-krptk-dj-comp-1?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-I6AQke9cuCKGRis2-6UCvEg-t240x240.jpg,174
463,t,f,2025-12-04 10:55:07.323+00,2025-12-04 10:55:07.323+00,,// BVNNII // 🩷✨️ LET'S BVNNII BOUNCE ✨️🩷,https://soundcloud.com/bvnnii_verse_neo/lets-bvnnii-bounce?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-I6AQke9cuCKGRis2-6UCvEg-t240x240.jpg,174
464,t,f,2025-12-04 11:12:40.438+00,2025-12-04 11:12:40.438+00,,Construct podcast - EP047,https://soundcloud.com/constructevents/bvnni-construct-podcast-ep047,https://i1.sndcdn.com/artworks-mIUoQ1WBI1zvv92K-HNLCjQ-t500x500.jpg,174
465,t,f,2025-12-04 11:13:55.016+00,2025-12-04 11:13:55.016+00,,👽// BVNNII // Raveland // 12/11/25👽,https://soundcloud.com/bvnnii_verse_neo/bvnnii-raveland-121125?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-OzHw4B84V9jDG5uK-Toz7BA-t500x500.png,174
466,t,f,2025-12-04 11:15:32.4+00,2025-12-04 11:15:32.4+00,,"Dubidubidu (Axon, Sachsentrance) x Djanger (Nusantara Beat - HIGH SENSE Remix) // BVNNII Mash-up",https://soundcloud.com/bvnnii_verse_neo/dubidubidu-axon-sachsentrance-x-djanger-nusantara-beat-high-sense-remix-bvnnii-mash-up?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-i3RFR1FzFz8kQLXP-e2Qfnw-t240x240.jpg,174
467,t,f,2025-12-04 11:16:03.166+00,2025-12-04 11:16:03.166+00,,// Honey BVNNII // Summer Bounce Mix //,https://soundcloud.com/bvnnii_verse_neo/honey-bvnnii-summer-bounce-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-i3RFR1FzFz8kQLXP-e2Qfnw-t240x240.jpg,174
468,t,f,2025-12-04 11:16:19.54+00,2025-12-04 11:16:19.54+00,,BVNNII // BVNNII Verse BVNNII // Neorave / Bass / Tekno,https://soundcloud.com/bvnnii_verse_neo/bvnnii-krptk-dj-comp-1?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-I6AQke9cuCKGRis2-6UCvEg-t240x240.jpg,174
469,t,f,2025-12-04 11:46:56.063+00,2025-12-04 11:46:56.063+00,,GHOST,https://soundcloud.com/pedram-zamanirad-1/ghost?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://source.boomplaymusic.com/group10/M00/08/13/b917346c223f4035af45c2439892e159H3000W3000_320_320.jpg,172
470,t,f,2025-12-04 11:48:32.299+00,2025-12-04 11:48:32.3+00,,Carly Galaxy,https://soundcloud.com/pedram-zamanirad-1/carly-galaxy?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://images6.alphacoders.com/135/1354181.jpeg,172
471,t,f,2025-12-04 11:49:20.591+00,2025-12-04 11:49:20.591+00,,James Hype & Major Lazer - Number 1 (PEZAR Remix),https://soundcloud.com/pedram-zamanirad-1/james-hype-major-lazer-number-1-pezar-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-k8qZPr6c9N0Q0ziq-hh4dbg-t500x500.png,172
472,t,f,2025-12-04 11:50:52.653+00,2025-12-04 11:50:52.653+00,,Tomorrowland 2025 Official| Best Tracks W1| Djset MultiGenre,https://soundcloud.com/pedram-zamanirad-1/tomorrowland-2025-official-best-tracks-w1-djset-multigenre?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://archive.org/services/img/paul-kalkbrenner-mainstage/full/pct:300/0/default.jpg,172
473,t,f,2025-12-04 11:51:34.621+00,2025-12-04 11:51:34.621+00,,One World Radio DJ contest - PEZAR,https://soundcloud.com/pedram-zamanirad-1/skybar-dj-set?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-s249Nn4ZNiH8y1lv-RLc35g-t1080x1080.jpg,172
474,t,f,2025-12-04 11:52:18.257+00,2025-12-04 11:52:18.257+00,,Naghshe To,https://soundcloud.com/pedram-zamanirad-1/naghshe-to,https://i1.sndcdn.com/artworks-vILRzbbLaD7vbVYg-6NUgQw-t500x500.png,172
475,t,f,2025-12-04 12:11:14.069+00,2025-12-04 12:11:14.069+00,,NoNameLeft @ Sisyphos Hammahalle 01.05.2025,https://soundcloud.com/nonameleftmusic/nonameleft-sisyphos-hammahalle-01052025?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/avatars-8ir9B5JHsezQxqVs-zqJ6yw-t500x500.jpg,175
476,t,f,2025-12-04 12:15:17.963+00,2025-12-04 12:15:17.963+00,,NoNameLeft @ Sisyphos Hammahalle 12.07.2024,https://soundcloud.com/nonameleftmusic/nonameleft-sisyphos-hammahalle-12072024?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-ANjGRz7ksiCrRCAt-JRaSdg-t240x240.jpg,175
477,t,f,2025-12-04 12:15:45.334+00,2025-12-04 12:15:45.334+00,,NoNameLeft @ Fusion Festival 2024 - Luftschloss,https://soundcloud.com/nonameleftmusic/nonameleft-fusion-festival-2024-luftschloss?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-q9y2hxQzuCuzpU8c-Nfry0Q-t500x500.jpg,175
478,t,f,2025-12-04 12:16:12.015+00,2025-12-04 12:16:12.016+00,,"NoNameLeft Live @ SZIN Festival, Szeged, Hungary 25.08.2023",https://soundcloud.com/nonameleftmusic/nonameleft-live-szin-festival-szeged-hungary-25082023?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-8oSkk0ITrVD1irkJ-0WNxWw-t1080x1080.jpg,175
479,t,f,2025-12-04 12:16:42.937+00,2025-12-04 12:16:42.937+00,,NoNameLeft Live @ Renate Berlin [Variety X Ketoga Crew] 06.04.2023,https://soundcloud.com/nonameleftmusic/nonameleft-live-renate-berlin-variety-x-ketoga-crew-06042023?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-6iB101YyuzyE8W4w-lH6vnQ-t1080x1080.jpg,175
480,t,f,2025-12-04 12:17:30.719+00,2025-12-04 12:17:30.719+00,,NoNameLeft @ Yalta Club Sofia Phoenix Movement Birthday 25.06.2022,https://soundcloud.com/nonameleftmusic/yalta-nonameleft?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-zJMqBN1FFymPp6jr-d2xBjQ-t500x500.jpg,175
481,t,f,2025-12-08 11:58:19.871+00,2025-12-08 11:58:19.871+00,,Melodic Techno Set @ Burning Man 2025 ,https://soundcloud.com/elpadremusic/melodic-techno-set-burning-man-2025?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9EBvs5SpsNHqOz5d2ocH4TEIqWGeAff53ww&s,178
482,t,f,2025-12-08 12:01:32.193+00,2025-12-08 12:01:32.193+00,,Melodic Techno DJ Set 2025 by EL PADRE [Studio Antwerp],https://soundcloud.com/elpadremusic/melodic-techno-dj-set-2025-by-el-padre?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSH_eJ6PvHVBzDOjDAAWLZrYSK7t6eGtrj4og&s,178
483,t,f,2025-12-08 12:01:53.451+00,2025-12-08 12:01:53.451+00,,Bad Girls,https://soundcloud.com/elpadremusic/bad-girls?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-20ryAXsyi46UmRx0-0c7XPA-t500x500.png,178
