Id,IsActive,IsDeleted,CreatedOn,LastModifiedOn,DeletedOn,EventName,OrganizerName,DateTimeStart,DateTimeEnd,Location,CoverImageURL,City,Country,StreetAddress,Date,Status,CancelledMessage,OrganizerId,ArtistId,PublicUserId,GenreName,GenreStyling
507,t,f,2025-11-07 13:54:41.23+00,2025-11-07 13:54:41.23+00,,S1N3RGY - THE ORIGIN HARD TECHNO RAVE,S1N3RGY COLLECTIVE,2025-08-30 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/507/Screen Shot 2025-11-07 at 3.55.23 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,146,,Techno,genreTechno
508,t,f,2025-11-07 13:55:49.889+00,2025-11-07 13:55:49.889+00,,Riktus with Charlie Sparks,Riktus,2025-08-14 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/508/Screen Shot 2025-11-07 at 3.56.46 PM.png,Lisboa,Portugal,"Ministerium Club Praça Comércio 72, 1100-148",0001-01-01,,,44,146,,Techno,genreTechno
509,t,f,2025-11-07 13:57:25.225+00,2025-11-07 13:57:25.225+00,,Dvrksun & Estrago After Party,KØMPLEX Lisbon,2025-06-13 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/509/Screen Shot 2025-11-07 at 3.58.11 PM.png,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,0001-01-01,,,44,146,,Techno,genreTechno
510,t,f,2025-11-07 13:58:57.386+00,2025-11-07 13:58:57.386+00,,KØMPLEX 2 Years Anniversay,Disturb Techno x KØMPLEX Lisbon x Fastlove,2025-05-24 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/510/Screen Shot 2025-11-07 at 3.59.43 PM 1.png,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,0001-01-01,,,44,146,,Techno,genreTechno
511,t,f,2025-11-07 14:00:06.753+00,2025-11-07 14:00:06.754+00,,Disturb Hard with Nikolina,Disturb Techno x KØMPLEX Lisbon x Fastlove,2025-04-17 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/511/Screen Shot 2025-11-07 at 4.00.55 PM.png,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,0001-01-01,,,44,146,,Techno,genreTechno
512,t,f,2025-11-07 14:01:16.541+00,2025-11-07 14:01:16.541+00,,Satiata Non Stop By Riktus - Round 3,Riktus,2025-04-10 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/512/Screen Shot 2025-11-07 at 4.02.00 PM.png,Lisboa,Portugal,"Ministerium Club Praça Comércio 72, 1100-148",0001-01-01,,,44,146,,Techno,genreTechno
513,t,f,2025-11-07 14:02:29.318+00,2025-11-07 14:02:29.318+00,,Rage Rave invites Daniella da Silva,Disturb Techno x KØMPLEX Lisbon x Fastlove,2025-03-21 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/513/Screen Shot 2025-11-07 at 4.03.07 PM.png,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,0001-01-01,,,44,146,,Techno,genreTechno
514,t,f,2025-11-07 14:03:39.291+00,2025-11-07 14:03:39.291+00,,Disturb Weekend Festival,KØMPLEX Lisbon,2025-03-07 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/514/Screen Shot 2025-11-07 at 4.04.21 PM.png,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,0001-01-01,,,44,146,,Techno,genreTechno
515,t,f,2025-11-07 14:04:52.355+00,2025-11-07 14:04:52.355+00,,Hard Level with Angel Karel,Disturb Techno x KØMPLEX Lisbon  x Fastlove,2025-02-22 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/515/Screen Shot 2025-11-07 at 4.05.36 PM.png,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,0001-01-01,,,44,146,,Techno,genreTechno
516,t,f,2025-11-07 14:06:01.56+00,2025-11-07 14:06:01.56+00,,Rage Rave invites Don Woezik,Disturb Techno x KØMPLEX Lisbon  x Fastlove,2025-02-07 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/516/Screen Shot 2025-11-07 at 4.06.43 PM.png,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,0001-01-01,,,44,146,,Techno,genreTechno
517,t,f,2025-11-07 14:07:10.66+00,2025-11-07 14:07:10.66+00,,DISTURB w/ CARV,Disturb Techno x KØMPLEX Lisbon,2025-01-18 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/517/Screen Shot 2025-11-07 at 4.07.50 PM.png,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,0001-01-01,,,44,146,,Techno,genreTechno
518,t,f,2025-11-07 14:08:13.456+00,2025-11-07 14:08:13.456+00,,RAGE RAVE Supersonic NYE,Temple x Fastlove,2024-12-31 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/518/Screen Shot 2025-11-07 at 4.08.53 PM.png,Lisboa,Portugal,"TEMPLE Pátio do Pinzaleiro 26, 1200-869",0001-01-01,,,44,146,,Techno,genreTechno
519,t,f,2025-11-07 14:09:32.939+00,2025-11-07 14:09:32.939+00,,KØMPLEX & TVRBØLÆNCE,KØMPLEX Lisbon,2024-12-27 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/519/Screen Shot 2025-11-07 at 4.10.07 PM.png,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,0001-01-01,,,44,146,,Techno,genreTechno
520,t,f,2025-11-07 14:10:36.297+00,2025-11-07 14:10:36.297+00,,DISTURB & TUTTY FRUTTY 12h Xmas Rave,Disturb Techno x KØMPLEX Lisbon x Fastlove,2024-12-20 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/520/Screen Shot 2025-11-07 at 4.11.25 PM.png,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,0001-01-01,,,44,146,,Techno,genreTechno
521,t,f,2025-11-07 14:31:55.533+00,2025-11-07 14:31:55.533+00,,SEV!L!R BIRTHDAY BASH,Templeist,2025-08-15 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/521/Screen Shot 2025-11-07 at 4.32.43 PM.png,Istanbul Province,Turkey,Club Temple Azehit Muhtar Mh. 34435 Beyoaylu,0001-01-01,,,44,147,,Techno,genreTechno
522,t,f,2025-11-07 14:33:08.244+00,2025-11-07 14:33:08.244+00,,TECHNO AM WASSER' x OPEN AIR RAVE 2025,Karl Wimmer,2025-07-04 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/522/Screen Shot 2025-11-07 at 4.34.07 PM.png,Vienna,Austria,"Usus am Wasser An der Neuen Donau 1, 1210",0001-01-01,,,44,147,,Techno,genreTechno
523,t,f,2025-11-07 14:34:46.675+00,2025-11-07 14:34:46.675+00,,TECHNO AM BEACH x OPEN AIR 2025,Karl Wimmer,2025-06-16 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/523/Screen Shot 2025-11-07 at 4.35.23 PM.png,Vienna,Austria,Vienna City Beach Club Am Hubertusdamm 2; 1220,0001-01-01,,,44,147,,Techno,genreTechno
524,t,f,2025-11-07 14:35:56.149+00,2025-11-07 14:35:56.149+00,,VOID Festival 2025,VOID V¡ENNA,2025-05-31 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/524/Screen Shot 2025-11-07 at 4.36.48 PM.png,Wien,Austria,"Metastadt Wien Dr. Otto-Neurath-Gasse 3 , 1220",0001-01-01,,,44,147,,Techno,genreTechno
525,t,f,2025-11-07 14:37:15.166+00,2025-11-07 14:37:15.166+00,,Techno Am Beach x Free Open Air 2025,Karl Wimmer,2025-05-18 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/525/Screen Shot 2025-11-07 at 4.38.05 PM.png,Vienna,Austria,Vienna City Beach Club Am Hubertusdamm 2; 1220,0001-01-01,,,44,147,,Techno,genreTechno
526,t,f,2025-11-07 14:38:39.97+00,2025-11-07 14:38:39.97+00,,TREZOR TOUR,REDROOM LABEL,2024-12-07 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/526/Screen Shot 2025-11-07 at 4.39.19 PM.png,Bratislava,Slovakia,"Subdeck Tyršovo nábrežie 85101, 851 01",0001-01-01,,,44,147,,Techno,genreTechno
527,t,f,2025-11-07 14:39:36.807+00,2025-11-07 14:39:36.807+00,,Halloween Warehouse Rave,VOID Vienna,2024-10-31 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/527/Screen Shot 2025-11-07 at 4.40.44 PM.png,Wien,Austria,"Wiener Werkshallen 2. Haidequerstraße 1-3, 1110",0001-01-01,,,44,147,,Techno,genreTechno
528,t,f,2025-11-07 14:41:09.025+00,2025-11-07 14:41:09.025+00,,TECHNO AM WASSER x OPEN AIR RAVE 2024,Karl Wimmer,2024-05-04 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/528/Screen Shot 2025-11-07 at 4.41.40 PM.png,Vienna,Austria,"Usus am Wasser An der Neuen Donau 1, 1210",0001-01-01,,,44,147,,Techno,genreTechno
529,t,f,2025-11-07 14:44:14.718+00,2025-11-07 14:44:14.718+00,,Verknallt 2023,Verknallt,2023-09-23 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/529/Screen Shot 2025-11-07 at 4.44.34 PM.png,Vösendorf,Austria,Club Exil Marktstrasse 13A 2331 Vösendorf,0001-01-01,,,44,147,,Techno,genreTechno
530,t,f,2025-11-07 14:46:53.287+00,2025-11-07 14:46:53.287+00,,Verknallt RAVE,Club Exil,2023-09-08 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/530/Screen Shot 2025-11-07 at 4.47.52 PM.png,Vösendorf,Austria,Club Exil Marktstrasse 13A 2331,0001-01-01,,,44,147,,Techno,genreTechno
531,t,f,2025-11-07 14:55:17.091+00,2025-11-07 14:55:17.091+00,,Soundcora 28.11,,2025-11-28 23:00:00+00,2025-11-29 10:00:00+00,,https://eventprofilepic.s3.amazonaws.com/531/Screen Shot 2025-11-07 at 4.56.49 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
532,t,f,2025-11-07 15:00:39.078+00,2025-11-07 15:00:39.078+00,,Vault Sessions x Dynamic Reflection,,2025-11-29 11:00:00+00,2025-11-30 05:00:00+00,,https://eventprofilepic.s3.amazonaws.com/532/Screen Shot 2025-11-07 at 5.02.14 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
533,t,f,2025-11-07 15:04:35.439+00,2025-11-07 15:04:35.439+00,,POING x The Planet,,2025-12-05 23:00:00+00,2025-12-06 07:00:00+00,,https://eventprofilepic.s3.amazonaws.com/533/Screen Shot 2025-11-07 at 5.05.22 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
534,t,f,2025-11-07 15:06:51.412+00,2025-11-07 15:06:51.412+00,,VBX TILLATEC - 06.12,,2025-12-06 23:00:00+00,2025-12-07 06:00:00+00,,https://eventprofilepic.s3.amazonaws.com/534/Screen Shot 2025-11-07 at 5.07.50 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
535,t,f,2025-11-07 15:09:21.272+00,2025-11-07 15:09:21.272+00,,Primal Instinct TILLATEC SHOWCASE,,2025-12-12 23:00:00+00,2025-12-13 07:00:00+00,,https://eventprofilepic.s3.amazonaws.com/535/Screen Shot 2025-11-07 at 5.10.20 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
536,t,f,2025-11-07 15:12:08.175+00,2025-11-07 15:12:08.175+00,,ELBEREC Showcase,,2025-10-31 23:00:00+00,2025-11-01 08:00:00+00,,https://eventprofilepic.s3.amazonaws.com/536/Screen Shot 2025-11-07 at 5.13.05 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
537,t,f,2025-11-07 15:14:08.278+00,2025-11-07 15:14:08.278+00,,"VBX, fabric & Loud-Contact present: PLAYGROUND",,2025-10-27 09:00:00+00,2025-10-28 21:00:00+00,,https://eventprofilepic.s3.amazonaws.com/537/Screen Shot 2025-11-07 at 5.14.58 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
538,t,f,2025-11-07 15:15:56.868+00,2025-11-07 15:15:56.868+00,,giegling ...IsBurning ,,2025-10-25 21:00:00+00,2025-10-27 06:00:00+00,,https://eventprofilepic.s3.amazonaws.com/538/Screen Shot 2025-11-07 at 5.17.19 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
539,t,f,2025-11-07 15:18:21.249+00,2025-11-07 15:18:21.249+00,,Disturbia x Sk_Eleven,,2025-10-24 23:00:00+00,2025-10-25 10:00:00+00,,https://eventprofilepic.s3.amazonaws.com/539/Screen Shot 2025-11-07 at 5.19.05 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
540,t,f,2025-11-07 15:20:12.346+00,2025-11-07 15:20:12.346+00,,Vault Sessions @ TILLATEC | ADE,,2025-10-23 23:00:00+00,2025-10-24 11:00:00+00,,https://eventprofilepic.s3.amazonaws.com/540/Screen Shot 2025-11-07 at 5.20.59 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
541,t,f,2025-11-07 15:22:12.01+00,2025-11-07 15:22:12.01+00,,.VRIL & Wata Igarashi pres. Phantom Circuits LIVE at ADE,,2025-10-23 16:00:00+00,2025-10-24 09:00:00+00,,https://eventprofilepic.s3.amazonaws.com/541/Screen Shot 2025-11-07 at 5.23.11 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
542,t,f,2025-11-07 15:24:00.325+00,2025-11-07 15:24:00.325+00,,LASTER ADE 2025,,2025-10-22 23:00:00+00,2025-10-23 08:00:00+00,,https://eventprofilepic.s3.amazonaws.com/542/Screen Shot 2025-11-07 at 5.24.53 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
543,t,f,2025-11-07 15:25:37.881+00,2025-11-07 15:25:37.881+00,,Electronic Wave X Cloaka pres: PRZ Live and CEM3340 Live,,2025-10-19 20:00:00+00,2025-10-20 05:00:00+00,,https://eventprofilepic.s3.amazonaws.com/543/Screen Shot 2025-11-07 at 5.26.50 PM.png,Amsterdam,Netherlands,TILLATEC Doctor Jan van Breemenstraat 1; 1056 AB,0001-01-01,,,89,,,Techno,genreTechno
544,t,f,2025-11-07 15:30:11.973+00,2025-11-07 15:30:11.973+00,,New Year's Eve,,2025-12-31 22:00:00+00,2026-01-01 09:00:00+00,,https://eventprofilepic.s3.amazonaws.com/544/Screen Shot 2025-11-07 at 5.31.36 PM.png,Amsterdam,Netherlands,"Shelter Amsterdam Overhoeksplein 3, 1031KS",0001-01-01,,,54,,,Techno,genreTechno
545,t,f,2025-11-07 17:23:22.681+00,2025-11-07 17:23:22.681+00,,Energy Events – One Year Anniversary,,2025-12-05 21:00:00+00,2025-12-05 03:00:00+00,,https://eventprofilepic.s3.amazonaws.com/545/Screen Shot 2025-11-07 at 7.28.13 PM.png,Amsterdam,Netherlands,"OT301, Overtoom 301, 1054 HW",0001-01-01,,,98,,,Techno,genreTechno
546,t,f,2025-11-07 17:29:24.752+00,2025-11-07 17:29:24.752+00,,ADE Pop Up Party,,2025-10-24 15:00:00+00,2025-10-24 21:00:00+00,,https://eventprofilepic.s3.amazonaws.com/546/SaveClip.App_569745782_17898055980321521_6363443193191787821_n.jpg,Amsterdam,Netherlands,"Starbucks The Bank, Rembrandtplein 20, 1017 CV Amsterdam",0001-01-01,,,98,,,Techno,genreTechno
547,t,f,2025-11-07 17:32:57.343+00,2025-11-07 17:32:57.343+00,,ADE Showcase,,2025-10-23 19:00:00+00,2025-10-23 00:30:00+00,,https://eventprofilepic.s3.amazonaws.com/547/SaveClip.App_550848585_17894087259321521_5659363698115216375_n.jpg,Amsterdam,Netherlands,"Vice Versa, Ceintuurbaan 206, 1072 GC",0001-01-01,,,98,,,Techno,genreTechno
548,t,f,2025-11-07 17:35:39.013+00,2025-11-07 17:35:39.013+00,,FREAKS AND FREQUENCIES,,2025-08-01 20:00:00+00,2025-08-02 02:00:00+00,,https://eventprofilepic.s3.amazonaws.com/548/Screen Shot 2025-11-07 at 7.38.10 PM.png,Amsterdam,Netherlands,"De Sering, Rhoneweg 6, 1043 AH",0001-01-01,,,98,,,Techno,genreTechno
549,t,f,2025-11-07 17:39:59.811+00,2025-11-07 17:39:59.811+00,,REMIX VOL. 1,,2025-07-20 13:00:00+00,2025-07-20 20:00:00+00,,https://eventprofilepic.s3.amazonaws.com/549/Screen Shot 2025-11-07 at 7.41.38 PM.png,Amsterdam,Netherlands,"Rembrandtplein 17, 1017 CT Amsterdam",0001-01-01,,,98,,,House,genreHouse
550,t,f,2025-11-07 17:44:13.048+00,2025-11-07 17:44:13.048+00,,Der Hintergarten,,2025-07-12 21:00:00+00,2025-07-13 03:00:00+00,,https://eventprofilepic.s3.amazonaws.com/550/SaveClip.App_505769327_17881931046321521_3566538746475395260_n.jpg,Amsterdam,Netherlands,"Jan van Galenstraat 76, 1056 CC Amsterdam",0001-01-01,3,,98,,,Drum & Bass,genreDrum
551,t,f,2025-11-07 17:47:46.22+00,2025-11-07 17:47:46.22+00,,Vice Versa 7 Year Anniversary,,2025-05-17 21:30:00+00,2025-05-18 02:30:00+00,,https://eventprofilepic.s3.amazonaws.com/551/Screen Shot 2025-11-07 at 7.49.23 PM.png,Amsterdam,Netherlands,"Ceintuurbaan 206, 1072 GC Amsterdam",0001-01-01,,,98,,,Techno,genreTechno
552,t,f,2025-11-07 17:51:11.746+00,2025-11-07 17:51:11.746+00,,LUVDR.,,2025-01-24 21:00:00+00,2025-01-25 03:00:00+00,,https://eventprofilepic.s3.amazonaws.com/552/SaveClip.App_469981986_17858132214321521_4911822682150978679_n.jpg,Amsterdam,Netherlands,"OT301, Overtoom 301, 1054 HW",0001-01-01,,,98,,,Techno,genreTechno
553,t,f,2025-11-07 17:54:47.424+00,2025-11-07 17:54:47.424+00,,De Sering Night,,2024-11-30 22:00:00+00,2024-12-01 03:00:00+00,,https://eventprofilepic.s3.amazonaws.com/553/SaveClip.App_468107929_17855856048321521_4861647344408455945_n.jpg,Amsterdam,Netherlands,"Rhôneweg 6, 1043 AH",0001-01-01,,,98,,,Techno,genreTechno
554,t,f,2025-11-08 15:08:31.515+00,2025-11-08 15:08:31.515+00,,"Ammé, Joey Daniel, Rayzir",,2025-11-08 23:00:00+00,2025-11-09 06:00:00+00,,https://eventprofilepic.s3.amazonaws.com/554/Screen Shot 2025-11-08 at 5.03.59 PM.png,Amsterdam,Netherlands,"Shelter Amsterdam Overhoeksplein 3, 1031KS",0001-01-01,,,54,,,Techno,genreTechno
555,t,f,2025-11-08 15:10:28.707+00,2025-11-08 15:10:28.707+00,,V.S presents Dimensions,,2025-11-14 23:00:00+00,2025-11-15 06:00:00+00,,https://eventprofilepic.s3.amazonaws.com/555/Screen Shot 2025-11-08 at 5.11.23 PM.png,Amsterdam,Netherlands,"Shelter Amsterdam Overhoeksplein 3, 1031KS",0001-01-01,,,54,,,Techno,genreTechno
556,t,f,2025-11-08 15:12:20.399+00,2025-11-08 15:12:20.399+00,,Shelter presents: OG Records,,2025-11-15 23:00:00+00,2025-11-16 06:00:00+00,,https://eventprofilepic.s3.amazonaws.com/556/Screen Shot 2025-11-08 at 5.13.12 PM.png,Amsterdam,Netherlands,"Shelter Amsterdam Overhoeksplein 3, 1031KS",0001-01-01,,,54,,,Techno,genreTechno
557,t,f,2025-11-08 15:14:04.735+00,2025-11-08 15:14:04.735+00,,Shelter presents: ALL I NEED,,2025-11-21 23:00:00+00,2025-11-22 06:00:00+00,,https://eventprofilepic.s3.amazonaws.com/557/Screen Shot 2025-11-08 at 5.14.54 PM.png,Amsterdam,Netherlands,"Shelter Amsterdam Overhoeksplein 3, 1031KS",0001-01-01,,,54,,,Techno,genreTechno
558,t,f,2025-11-08 15:16:10.082+00,2025-11-08 15:16:10.082+00,,"Franky Rizardo, Cuartero, Easttown B2B Rooléh",,2025-11-28 23:00:00+00,2025-11-29 06:00:00+00,,https://eventprofilepic.s3.amazonaws.com/558/Screen Shot 2025-11-08 at 5.16.43 PM.png,Amsterdam,Netherlands,"Shelter Amsterdam Overhoeksplein 3, 1031KS",0001-01-01,,,54,,,Techno,genreTechno
559,t,f,2025-11-08 15:28:12.217+00,2025-11-08 15:28:12.217+00,,ORVEX: Launch Event,,2025-10-18 23:00:00+00,2025-10-19 06:00:00+00,,https://eventprofilepic.s3.amazonaws.com/559/Screen Shot 2025-11-08 at 5.29.29 PM.png,Mahalla Berlin,Germany,Wilhelminenhofstraße 76/77,0001-01-01,,,99,,,Techno,genreTechno
771,t,f,2026-02-02 07:21:52.976+00,2026-02-02 07:21:52.976+00,,Vision Serpent x Im Freudentaumel with Lampé,Vision Serpent,2024-04-19 00:00:00+00,0001-01-01 00:00:00+00,,,Vienna,Austria,FLUCC Praterstern 5; 1020,0001-01-01,,,44,187,,Techno,genreTechno
560,t,f,2025-11-08 16:03:16.039+00,2025-11-08 16:03:16.039+00,,Daydreaming Open Air,Legendary Moments,2018-07-20 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/560/Screen Shot 2025-11-08 at 6.04.04 PM.png,Budapest,Hungary,Budapest,0001-01-01,,,44,148,,House,genreHouse
561,t,f,2025-11-08 16:05:22.349+00,2025-11-08 16:05:22.349+00,,Oliver Schories Live at Corvin Club,Legendary Moments,2018-05-19 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/561/Screen Shot 2025-11-08 at 6.05.48 PM.png,Budapest,Hungary,Corvin Club Piarista köz 2. 1052,0001-01-01,,,44,148,,House,genreHouse
562,t,f,2025-11-10 09:51:15.056+00,2025-11-10 09:51:15.056+00,,Colin Benders pres. Hiss & Hertz,,2025-11-15 23:00:00+00,2025-11-16 07:00:00+00,,https://eventprofilepic.s3.amazonaws.com/562/Screen Shot 2025-11-10 at 11.53.50 AM.png,Amsterdam,Netherlands,"Lofi Basisweg 63, 1043AN",0001-01-01,,,44,,,Techno,genreTechno
563,t,f,2025-11-10 17:34:09.922+00,2025-11-10 17:34:09.922+00,,13 YEARS OF TLF,,2025-12-06 22:00:00+00,2025-12-07 04:00:00+00,,https://eventprofilepic.s3.amazonaws.com/563/Screen Shot 2025-11-10 at 7.35.52 PM.png,Scotland,United Kingdom,"Unit 51 Carnegie's Brae, AB10 1BF Aberdeen",0001-01-01,,,100,,,Techno,genreTechno
564,t,f,2025-11-10 17:38:32.824+00,2025-11-10 17:38:32.824+00,,DAY & NIGHT CHURCH RAVE,,2025-07-26 14:00:00+00,2025-07-27 03:00:00+00,,https://eventprofilepic.s3.amazonaws.com/564/Screen Shot 2025-11-10 at 7.40.54 PM.png,Aberdeen,United Kingdom,"The Priory 33 Belmont St, AB10 1JS",0001-01-01,,,100,,,Techno,genreTechno
565,t,f,2025-11-10 17:42:00.223+00,2025-11-10 17:42:00.223+00,,Rewind Mayday Day Rave,,2025-05-04 15:00:00+00,2025-05-04 22:00:00+00,,https://eventprofilepic.s3.amazonaws.com/565/Screen Shot 2025-11-10 at 7.42.46 PM.png,Aberdeen,United Kingdom,The Social (Bridge Street),0001-01-01,,,100,,,Techno,genreTechno
566,t,f,2025-11-10 17:45:26.441+00,2025-11-10 17:45:26.441+00,,TLF X PHG,,2025-04-05 23:00:00+00,2025-04-05 03:00:00+00,,https://eventprofilepic.s3.amazonaws.com/566/Screen Shot 2025-11-10 at 7.45.22 PM.png,Aberdeen,United Kingdom,"The Tunnels, Carnegie's Brae, AB10 1BF",0001-01-01,,,100,,,Techno,genreTechno
567,t,f,2025-11-10 17:47:51.738+00,2025-11-10 17:47:51.738+00,,TLF presents AISHA,,2024-10-05 22:00:00+00,2024-10-05 03:00:00+00,,https://eventprofilepic.s3.amazonaws.com/567/Screen Shot 2025-11-10 at 7.48.29 PM.png,Aberdeen,Scotland,"Unit 51, Carnegie’s Brae",0001-01-01,,,100,,,Techno,genreTechno
568,t,f,2025-11-10 18:12:57.413+00,2025-11-10 18:12:57.413+00,,TLF 12th Birthday,,2024-09-07 22:00:00+00,2024-09-08 03:00:00+00,,https://eventprofilepic.s3.amazonaws.com/568/Screen Shot 2025-11-10 at 8.12.47 PM.png,Scotland,United Kingdom,"Unit 51 Carnegie's Brae, AB10 1BF Aberdeen",0001-01-01,,,100,,,Techno,genreTechno
569,t,f,2025-11-10 18:16:25.99+00,2025-11-10 18:16:25.99+00,,Gary Beck & Harvey Mckay,,2024-08-10 23:00:00+00,2024-08-11 03:00:00+00,,https://eventprofilepic.s3.amazonaws.com/569/Screen Shot 2025-11-10 at 8.17.48 PM.png,Aberdeen,United Kingdom,"The Tunnels Carnegie's Brae, AB10 1BF",0001-01-01,,,100,,,Techno,genreTechno
570,t,f,2025-11-10 18:21:32.725+00,2025-11-10 18:21:32.725+00,,TLF X RARE: Slam,,2024-03-30 23:00:00+00,2024-03-31 03:00:00+00,,https://eventprofilepic.s3.amazonaws.com/570/Screen Shot 2025-11-10 at 8.23.47 PM.png,Aberdeen,United Kingdom,"The Tunnels Carnegie's Brae, AB10 1BF",0001-01-01,,,100,,,Techno,genreTechno
571,t,f,2025-11-10 18:28:01.956+00,2025-11-10 18:28:01.956+00,,Xenia UA,,2024-03-02 22:00:00+00,2024-03-03 03:00:00+00,,https://eventprofilepic.s3.amazonaws.com/571/Screen Shot 2025-11-10 at 8.29.38 PM.png,Scotland,United Kingdom,"Unit 51 Carnegie's Brae, AB10 1BF Aberdeen",0001-01-01,,,100,,,Techno,genreTechno
572,t,f,2025-11-10 18:33:57.202+00,2025-11-10 18:33:57.208+00,,2023 Closer: Juliet Fox,,2023-12-09 23:00:00+00,2023-12-10 04:00:00+00,,https://eventprofilepic.s3.amazonaws.com/572/Screen Shot 2025-11-10 at 8.33.23 PM.png,Aberdeen,United Kingdom,"The Tunnels Carnegie's Brae, AB10 1BF",0001-01-01,,,100,,,Techno,genreTechno
