EventId,EventName,OrganizerName,DateTimeStart,DateTimeEnd,City,Country,StreetAddress,OrganizerId,PublicUserId,EventType,MainGenres
388,UNDRGRND x CODE 303,,2025-10-03 23:00:00+00,2025-10-04 06:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
389,No Sundays Without Techno,128 BPM SPECIAL,2025-09-28 00:00:00+00,0001-01-01 00:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",44.0,,CLUB & NIGHTLIFE,Techno
390,UNDRGRND x CODE 303,,2025-08-29 23:00:00+00,2025-08-30 06:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
391,The Gathering,Oscar Mulder,2025-08-16 00:00:00+00,0001-01-01 00:00:00+00,Soest,The Netherlands,"Artishock Steenhoffstraat 46a, 3764 BM",44.0,,CLUB & NIGHTLIFE,Techno
392,No Sundays Without Techno,,2025-11-16 23:00:00+00,2025-11-17 06:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
393,INSLAG x UNDRGRND,,2025-11-21 23:00:00+00,2025-11-22 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
769,Vision Serpent x Im Freudentaumel - Label Showcase,Vision Serpent,2024-07-20 00:00:00+00,0001-01-01 00:00:00+00,Vienna,Austria,FLUCC Praterstern 5; 1020,44.0,,SHOWCASE & INDUSTRY,Techno
394,No Sundays Without Techno,,2025-11-23 23:00:00+00,2025-11-24 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
395,No Sundays Without Techno,,2025-11-02 23:00:00+00,2025-11-03 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
396,UNDRGRND x Halloween Special,,2025-10-31 23:00:00+00,2025-11-01 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
397,Endless Undrgrnd x ADE,,2025-10-26 23:00:00+00,2025-10-27 05:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
398,ADE UNDRGRND x Beatfreak Records Showcase,,2025-10-24 23:00:00+00,2025-10-25 08:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,SHOWCASE & INDUSTRY,Techno
399,No Sundays Without Techno,,2025-10-19 23:00:00+00,2025-10-20 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
400,No Sundays Without Techno,,2025-10-05 23:00:00+00,2025-10-06 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
401,No Sundays Without Techno,,2025-09-28 23:00:00+00,2025-09-29 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
402,INSLAG x UNDRGRND,,2025-09-19 23:00:00+00,2025-09-20 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
403,No Sundays Without Techno,,2025-09-14 23:00:00+00,2025-09-15 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
404,Get Your Groove On,,2025-09-12 23:00:00+00,2025-09-13 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
405,No Sundays Without Techno,,2025-09-07 23:00:00+00,2025-09-08 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
406,Shut Up and Dance,,2025-09-05 23:00:00+00,2025-09-06 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
407,No Sundays Without Techno,,2025-08-31 23:00:00+00,2025-09-01 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
408,No Sundays Without Techno,,2025-08-24 23:00:00+00,2025-08-25 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
409,Recode Records x UNDRGRND,,2025-11-28 23:00:00+00,2025-11-29 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
410,AFTER ADE - Endless x Eat The Beat x Undrgrnd,,2025-10-25 05:00:00+00,2025-10-26 14:00:00+00,Amsterdam,Netherlands,"Waterhouse Studios Danzigerkade 1, 1013 AP",70.0,,CLUB & NIGHTLIFE,Techno
411,RADIANT x UNDRGRND,,2025-09-26 23:00:00+00,2025-09-27 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
412,Get Your Groove On,,2025-08-22 23:00:00+00,2025-08-23 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
413,No Sundays Without Techno,,2025-08-17 23:00:00+00,2025-08-18 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
414,No Sundays Without Techno,,2025-08-10 23:00:00+00,2025-08-11 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
415,APHELION x UNDRGRND,,2025-08-15 23:00:00+00,2025-08-16 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
416,INSLAG x UNDRGRND,,2025-08-08 23:00:00+00,2025-08-09 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
417,No Sundays Without Techno,,2025-08-03 23:00:00+00,2025-08-04 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
418,RADIANT x UNDRGRND,,2025-08-01 23:00:00+00,2025-08-02 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
419,No Sundays Without Techno,,2025-07-27 23:00:00+00,2025-07-28 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
420,UNDRGRND x KARISMA,,2025-07-25 23:00:00+00,2025-07-26 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
421,No Sundays Without Techno,,2025-07-20 23:00:00+00,2025-07-21 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
770,BESSER DRAUF,FLUCC,2024-07-06 00:00:00+00,0001-01-01 00:00:00+00,Vienna,Austria,FLUCC Praterstern 5 1020,44.0,,CLUB & NIGHTLIFE,Techno
422,Get Your Groove On,,2025-07-18 23:00:00+00,2025-07-19 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
423,No Sundays Without Techno,,2025-07-13 23:00:00+00,2025-07-14 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
424,Sweedish Affairs x UNDRGRND,,2025-07-11 23:00:00+00,2025-07-12 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
425,No Sundays Without Techno,,2025-07-06 23:00:00+00,2025-07-07 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
426,UNDRGRND x CODE 303,,2025-07-04 23:00:00+00,2025-07-05 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
427,No Sundays Without Techno,,2025-06-29 23:00:00+00,2025-06-30 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
428,Radiant x UNDRGRND,,2025-06-27 23:00:00+00,2025-06-28 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
429,No Sundays Without Techno,,2025-06-22 23:00:00+00,2025-06-23 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
430,Endless x Tronic,,2025-06-20 23:00:00+00,2025-06-21 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
431,No Sundays Without Techno,,2025-06-15 23:00:00+00,2025-06-16 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
432,Lighthouse Records x UNDRGRND,,2025-06-13 23:00:00+00,2025-06-14 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
433,No Sundays Without Techno,,2025-06-08 23:00:00+00,2025-06-09 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
434,UNDRGRND X ƎLEMENTS,,2025-06-06 23:00:00+00,2025-06-07 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
435,No Sundays Without Techno,,2025-06-01 23:00:00+00,2025-06-02 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
436,Global Underground Sessions,,2025-05-30 23:00:00+00,2025-05-31 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
437,No Sundays Without Techno,,2025-05-25 23:00:00+00,2025-05-26 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
438,UNDRGRND x CODE 303,,2025-05-23 23:00:00+00,2025-05-24 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
439,No Sundays Without Techno,,2025-05-18 23:00:00+00,2025-05-19 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
440,UNDRGRND,,2025-05-16 23:00:00+00,2025-05-17 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
441,No Sundays Without Techno,,2025-05-11 23:00:00+00,2025-05-12 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
442,INSLAG,,2025-05-09 23:00:00+00,2025-05-10 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
443,No Sundays Without Techno,,2025-05-04 23:00:00+00,2025-05-05 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
444,UNDRGRND x 8 YEARS CHROM RECORDINGS,,2025-05-02 23:00:00+00,2025-05-03 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
445,No Sundays Without Techno,,2025-04-27 23:00:00+00,2025-04-28 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
446,King's Night x UNDRGRND,,2025-04-25 11:00:00+00,2025-04-26 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
447,NSWT - Extended Hours,,2025-04-20 23:00:00+00,2025-04-21 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
448,RADIANT x UNDRGRND,,2025-04-18 23:00:00+00,2025-04-19 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
449,No Sundays Without Techno,,2025-04-13 23:00:00+00,2025-04-14 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
450,PULSATE x UNDRGRND,,2025-04-11 23:00:00+00,2025-04-12 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
451,No Sundays Without Techno,,2025-04-06 23:00:00+00,2025-04-07 04:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
452,404 x UNDRGRND,,2025-04-04 23:00:00+00,2025-04-05 07:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",70.0,,CLUB & NIGHTLIFE,Techno
453,Halloween Special,,2025-10-29 23:30:00+00,2025-10-30 04:00:00+00,Amsterdam,Netherlands,nachbar Nieuwezijds Voorburgwal 169a,97.0,,CLUB & NIGHTLIFE,Techno
454,ADE CLOSING RAVING CHARLIE,,2025-10-26 22:00:00+00,2025-10-27 04:00:00+00,Amsterdam,Netherlands,Panama Oostelijke Handelskade 4; 1019 Zeeburg,97.0,,CLUB & NIGHTLIFE,Techno
455,ADE RAVING CHARLIE,,2025-10-22 10:00:00+00,2025-10-23 04:00:00+00,Amsterdam,Netherlands,nachbar Nieuwezijds Voorburgwal 169a,97.0,,CLUB & NIGHTLIFE,Techno
456,RAVING CHARLIE,,2025-10-17 11:30:00+00,2025-10-18 05:00:00+00,Amsterdam,Netherlands,"Melkweg Lijnbaansgracht 234/a, 1017 Binnenstad",97.0,,CLUB & NIGHTLIFE,Techno
457,RAVING CHARLIE,,2025-10-08 11:00:00+00,2025-10-09 04:00:00+00,Amsterdam,Netherlands,nachbar Nieuwezijds Voorburgwal 169a,97.0,,CLUB & NIGHTLIFE,Techno
458,RAVING CHARLIE,,2025-10-15 11:00:00+00,2025-10-16 04:00:00+00,Amsterdam,Netherlands,nachbar Nieuwezijds Voorburgwal 169a,97.0,,CLUB & NIGHTLIFE,Techno
459,Rave w/ TROYJAMES,,2025-10-04 11:30:00+00,2025-10-05 05:00:00+00,Amsterdam,Netherlands,Panama Oostelijke Handelskade 4; 1019 Zeeburg,97.0,,CLUB & NIGHTLIFE,Techno
460,Rave w/ ØTRACK B2B 4NGELDEV1L,,2025-10-01 11:30:00+00,2025-10-02 04:00:00+00,Amsterdam,Netherlands,nachbar Nieuwezijds Voorburgwal 169a,97.0,,CLUB & NIGHTLIFE,Techno
461,Rave at Melkweg,,2025-09-27 00:00:00+00,2025-09-28 06:00:00+00,Amsterdam,Netherlands,"Melkweg Lijnbaansgracht 234/a, 1017 Binnenstad",97.0,,CLUB & NIGHTLIFE,Techno
462,RAVING CHARLIE x Lost In Paris,,2025-09-24 11:00:00+00,2025-09-25 04:00:00+00,Amsterdam,Netherlands,nachbar Nieuwezijds Voorburgwal 169a,97.0,,CLUB & NIGHTLIFE,Techno
463,Rave w/ POKEDECKS,,2025-09-17 11:00:00+00,2025-09-18 04:00:00+00,Amsterdam ,Netherlands ,nachbar Nieuwezijds Voorburgwal 169a,97.0,,CLUB & NIGHTLIFE,Techno
464,Rave: B2B MADNESS,,2025-09-13 23:30:00+00,2025-09-14 05:00:00+00,Amsterdam,Netherlands,Panama Oostelijke Handelskade 4; 1019 Zeeburg,97.0,,CLUB & NIGHTLIFE,Techno
465,Rave w/ Zeyvers,,2025-08-27 23:00:00+00,2025-08-28 04:00:00+00,Amsterdam,Netherlands,nachbar Nieuwezijds Voorburgwal 169a,97.0,,CLUB & NIGHTLIFE,Techno
466,Rave at Melkweg,,2025-08-23 23:00:00+00,2025-08-24 05:00:00+00,Amsterdam,Netherlands,"Melkweg Lijnbaansgracht 234/a, 1017 Binnenstad",97.0,,CLUB & NIGHTLIFE,Techno
467,Rave w/ BIØNIC BAMBI,,2025-08-20 23:00:00+00,2025-08-21 04:00:00+00,Amsterdam,Netherlands,nachbar Nieuwezijds Voorburgwal 169a,97.0,,CLUB & NIGHTLIFE,Techno
468,Rave w/ DLVM [IT],,2025-08-16 23:00:00+00,2025-08-17 05:00:00+00,Amsterdam,Netherlands,Panama Oostelijke Handelskade 4; 1019 Zeeburg,97.0,,CLUB & NIGHTLIFE,Techno
469, Rave w/ JTN,,2025-08-13 23:00:00+00,2025-08-14 04:00:00+00,Amsterdam,Netherlands,nachbar Nieuwezijds Voorburgwal 169a,97.0,,CLUB & NIGHTLIFE,Techno
470,Rave w/ S3M,,2025-08-06 23:00:00+00,2025-08-07 04:00:00+00,Amsterdam,Netherlands,nachbar Nieuwezijds Voorburgwal 169a,97.0,,CLUB & NIGHTLIFE,Techno
471,Rave w/ ANG ,,2025-08-01 23:00:00+00,2025-08-02 05:00:00+00,Amsterdam,Netherlands,Panama Oostelijke Handelskade 4; 1019 Zeeburg,97.0,,CLUB & NIGHTLIFE,Techno
472,MIDINACHT X MODULE,"MIDI AGENCY, MODULECPH",2025-06-14 00:00:00+00,0001-01-01 00:00:00+00,København V,Danmark,"MODULE Vesterbrogade 2B, 1620 ",44.0,,CLUB & NIGHTLIFE,Techno
473,Renate Klubnacht,Renate Club,2025-05-10 00:00:00+00,0001-01-01 00:00:00+00,Berlin,Germany,Renate Alt Stralau 70; Friedrichshain; 10245,44.0,,FESTIVAL & OPEN-AIR,Techno
474,DISCO PATIO XIII,DISCO PATIO,2025-04-05 00:00:00+00,0001-01-01 00:00:00+00,Berlin,Germany,SECRET PLACE,44.0,,CLUB & NIGHTLIFE,Techno
475,House Of Underground,House Of Underground,2025-03-22 00:00:00+00,0001-01-01 00:00:00+00,East Lisbon,Portugal," Avenida Infante Dom Henrique, AAFC, 1900-320",44.0,,CLUB & NIGHTLIFE,Techno
476,PMU Nightclub,"Le Mazette, PMU Nightclub",2025-03-21 00:00:00+00,0001-01-01 00:00:00+00,Paris,France,"69 Port de la Rapée, 75012",44.0,,CLUB & NIGHTLIFE,Techno
477,Grishagreg & Anastasia Zems,Musicbox,2024-10-19 00:00:00+00,0001-01-01 00:00:00+00,Lisboa,Portogallo,"MusicBox R. Nova do Carvalho 24, 1200-292",44.0,,CLUB & NIGHTLIFE,Techno
478,PANTHERA w/ The Hacker,Panthera,2024-09-20 00:00:00+00,0001-01-01 00:00:00+00,Prior Velho,Portugal,"Higher Ground R. Ary dos Santos 20 1°Andar, 2685-311",44.0,,CLUB & NIGHTLIFE,Techno
479,MERCREDI SOIR,Virage,2024-06-19 00:00:00+00,0001-01-01 00:00:00+00,Paris,France,"26 Rue Hélène et François Missoffe, 75017",44.0,,CLUB & NIGHTLIFE,Techno
480,Dancing Dolphins 2nd Edition,"Buena Onda Social Club, Dancing Dolphins",2024-05-24 00:00:00+00,0001-01-01 00:00:00+00,Barcelona,Spain,"Buena Onda Social Club Carrer del Canó, 4, Gràcia, 08012",44.0,,CLUB & NIGHTLIFE,Techno
481,Renate Klubnacht,"Enigma Music & Arts, Renate Club",2024-04-19 00:00:00+00,0001-01-01 00:00:00+00,Berlin,Germany,Renate Alt Stralau 70; Friedrichshain; 10245,44.0,,CLUB & NIGHTLIFE,Techno
482,Ogazón at Lux Fragil,Lux Fragil,2024-03-22 00:00:00+00,0001-01-01 00:00:00+00,Lisboa,Portugal,"Lux Fragil Av. Infante D. Henrique, armazém A, Cais da Pedra a Sta. Apolónia, 1950-376",44.0,,CLUB & NIGHTLIFE,Techno
483,Sunday Remedy with Alzaya,Alzaya,2024-02-25 00:00:00+00,0001-01-01 00:00:00+00,Milan,Italy,"Arca Via Rimini, 38 20142",44.0,,CLUB & NIGHTLIFE,Techno
484,Les Yeux Orange x EXOTIKA ,LesYeuxOrange,2024-02-23 00:00:00+00,0001-01-01 00:00:00+00,Paris,France,La Rotonde Stalingrad 6-8 Place de la Bataille de Stalingrad - 75019,44.0,,CLUB & NIGHTLIFE,Techno
485,S//IP x Anastasia Zems,sllipnicosia,2024-02-10 00:00:00+00,0001-01-01 00:00:00+00,Nicosia,Cyprus,"S//IP Theofanous Theodotou, 1065",44.0,,CLUB & NIGHTLIFE,Techno
486,Halloween Night 'THE SHINING',Laska Bar,2023-10-28 00:00:00+00,0001-01-01 00:00:00+00,Rīga,Latvia,"Laska V21 Vagonu iela 21Latgales priekšpilsēta, LV-1009",44.0,,CLUB & NIGHTLIFE,Techno
487,Hard Fist,,2023-09-23 00:00:00+00,0001-01-01 00:00:00+00,Lyon,France,Terminal Club 3 Rue Terme; 69001,44.0,,CLUB & NIGHTLIFE,Techno
488,NOZZ Day 2 + Meet & Greet,Midnight Mirage,2025-10-12 00:00:00+00,0001-01-01 00:00:00+00,Mumbai,India,6th Floor Fun Republic Mall Fun Republic Rd,44.0,,SHOWCASE & INDUSTRY,Techno
490,NOZZ India Tour 2025 — Night 1,The BPM Theory + Techno Takeover India,2025-10-10 00:00:00+00,0001-01-01 00:00:00+00,Mumbai,India,6th Floor Fun Republic Mall Fun Republic Rd,44.0,,CLUB & NIGHTLIFE,Techno
491,IYKYK: NOZZ ,The BPM Theory x Team HK,2025-10-11 00:00:00+00,0001-01-01 00:00:00+00,Mumbai,India,Waves – The HighTide Club,44.0,,CLUB & NIGHTLIFE,Techno
492,PAST EVENT,PAST,2025-10-01 00:00:00+00,0001-01-01 00:00:00+00,PAST,PAST,PAST,44.0,,VENUE & COMMUNITY DRIVEN,Disco
493,Drafbaan × Graanfabriek,De Graanfabriek,2025-10-18 00:00:00+00,0001-01-01 00:00:00+00,Groningen,Netherlands,"Graanfabriek, Stavangerweg 10, 9723 JC",44.0,,CLUB & NIGHTLIFE,Techno
494,RAZJEB — Hard Techno Rave,Oczki Warsaw x Razjeb,2025-10-24 00:00:00+00,0001-01-01 00:00:00+00,Warsaw,Poland,"OCZKI, Wojciecha Oczki 1A, 02-007",44.0,,CLUB & NIGHTLIFE,Techno
495,C-TRULLO — Winter Opening,C-Trullo Events x Wood Clubroom,2025-10-25 00:00:00+00,0001-01-01 00:00:00+00,Lecce,Italy,"Wood Clubroom, Strada Provinciale Lecce Torre Chianca 30, 73100",44.0,,CLUB & NIGHTLIFE,Techno
496,AFTERD4RK — Halloween Special,Afterdark SK,2025-10-31 00:00:00+00,0001-01-01 00:00:00+00,Bratislava,Slovakia,Subdeck,44.0,,CLUB & NIGHTLIFE,Techno
497,Libella Festival 2025,Libella Festival,2025-07-12 00:00:00+00,0001-01-01 00:00:00+00,Bochum,Germany,"Kemnader See, Oveney-Seite, NRW",44.0,,CLUB & NIGHTLIFE,Techno
498,NOZZ at Odonien (Cologne Debut),EhrenKlub,2025-06-07 00:00:00+00,0001-01-01 00:00:00+00,Cologne,Germany,"Hornstraße 85, 50823",44.0,,CLUB & NIGHTLIFE,Techno
499,Hive Festival Warm-Up,HIVE Festival,2025-06-16 00:00:00+00,0001-01-01 00:00:00+00,Berlin,Germany,Ferropolis,44.0,,CLUB & NIGHTLIFE,Techno
500,Let Him Cook Radio x NOZZ,Let Him Cook Radio,2025-07-02 00:00:00+00,0001-01-01 00:00:00+00,Marseille,France,Marseille,44.0,,CLUB & NIGHTLIFE,Techno
501,NOZZ at Club Sams,Club Sams,2025-05-31 00:00:00+00,0001-01-01 00:00:00+00,Bielefeld,Germany,Club Sams,44.0,,CLUB & NIGHTLIFE,Techno
502,Club Sams: NOZZ,Club Sams,2025-05-31 00:00:00+00,0001-01-01 00:00:00+00,Bielefeld,Germany,"Feilenstraße 2, 33602",44.0,,CLUB & NIGHTLIFE,Techno
503,RAVING CHARLIE x Lost In Paris,,2025-09-24 23:00:00+00,2025-09-25 04:00:00+00,Amsterdam,Netherlands,nachbar Nieuwezijds Voorburgwal 169a,97.0,,CLUB & NIGHTLIFE,Techno
504,ORVEX,ORVEX,2025-10-18 00:00:00+00,0001-01-01 00:00:00+00,Berlin,Germany,"MaHalla Wilhelminenhofstraße 76, 12459",44.0,,CLUB & NIGHTLIFE,Techno
505,DISTURB & KØMPLEX Hell/ween 12h Festival,Disturb Techno x KØMPLEX Lisbon x Fastlove,2025-10-31 00:00:00+00,0001-01-01 00:00:00+00,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,44.0,,CLUB & NIGHTLIFE,Techno
506,S1N3RGY COLLECTIVE PRESENTS,John Doe Amsterdam x S1N3RGY COLLECTIVE,2025-10-25 00:00:00+00,0001-01-01 00:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",44.0,,CLUB & NIGHTLIFE,Techno
507,S1N3RGY - THE ORIGIN HARD TECHNO RAVE,S1N3RGY COLLECTIVE,2025-08-30 00:00:00+00,0001-01-01 00:00:00+00,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",44.0,,CLUB & NIGHTLIFE,Techno
508,Riktus with Charlie Sparks,Riktus,2025-08-14 00:00:00+00,0001-01-01 00:00:00+00,Lisboa,Portugal,"Ministerium Club Praça Comércio 72, 1100-148",44.0,,CLUB & NIGHTLIFE,Techno
509,Dvrksun & Estrago After Party,KØMPLEX Lisbon,2025-06-13 00:00:00+00,0001-01-01 00:00:00+00,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,44.0,,CLUB & NIGHTLIFE,Techno
510,KØMPLEX 2 Years Anniversay,Disturb Techno x KØMPLEX Lisbon x Fastlove,2025-05-24 00:00:00+00,0001-01-01 00:00:00+00,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,44.0,,CLUB & NIGHTLIFE,Techno
511,Disturb Hard with Nikolina,Disturb Techno x KØMPLEX Lisbon x Fastlove,2025-04-17 00:00:00+00,0001-01-01 00:00:00+00,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,44.0,,CLUB & NIGHTLIFE,Techno
512,Satiata Non Stop By Riktus - Round 3,Riktus,2025-04-10 00:00:00+00,0001-01-01 00:00:00+00,Lisboa,Portugal,"Ministerium Club Praça Comércio 72, 1100-148",44.0,,CLUB & NIGHTLIFE,Techno
513,Rage Rave invites Daniella da Silva,Disturb Techno x KØMPLEX Lisbon x Fastlove,2025-03-21 00:00:00+00,0001-01-01 00:00:00+00,Lisbon,Portugal,Kømplex Lisbon Praceta Domingos Rodrigues Nr5 2685-327,44.0,,CLUB & NIGHTLIFE,Techno
