event_id,event_name,organizer_id,organizer_name,event_country,historical_event_start,historical_event_end,primary_genre,event_type,event_amount_of_stages,event_amount_of_artists,pa_system,cdj,mixer,monitor,turntable,visuals_required,event_status,cancelled_event
278,RADIANT x UNDRGRND,44,Gigevate Archive,Netherlands,2025-09-26 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
623,Garden at 528 Ibiza — Kaluki x 528,44,Gigevate Archive,Spain,2025-09-26 00:00:00+00:00,0001-01-01 00:00:00+00:00,,SHOWCASE & INDUSTRY,0,0,,,,,,False,,False
389,No Sundays Without Techno,44,Gigevate Archive,Netherlands,2025-09-28 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
622,Lebanon Meza Lounge — DJ & Dinner Club,44,Gigevate Archive,Sweden,2025-09-28 00:00:00+00:00,0001-01-01 00:00:00+00:00,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
252,FRIDA WIRD VIER UND FEIERT TECHNO & TRANCE,44,Gigevate Archive,Germany,2025-09-29 00:00:00+00:00,0001-01-01 00:00:00+00:00,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
492,PAST EVENT,44,Gigevate Archive,PAST,2025-10-01 00:00:00+00:00,0001-01-01 00:00:00+00:00,,VENUE & COMMUNITY DRIVEN,0,0,,,,,,False,,False
206,CODE 303 x UNDRGRND - Fourth Edition,44,Gigevate Archive,Netherlands,2025-10-03 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
277,UNDRGRND x CODE 303,44,Gigevate Archive,Netherlands,2025-10-03 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
366,UNDRGRND x CODE 303,44,Gigevate Archive,Netherlands,2025-10-03 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
265,TECHNO ESSENTIALS,44,Gigevate Archive,Tokyo,2025-10-04 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
276,No Sundays Without Techno,44,Gigevate Archive,Netherlands,2025-10-05 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
705,Resonate – Trance Classics,44,Gigevate Archive,Channel Islands,2025-10-07 00:00:00+00:00,0001-01-01 00:00:00+00:00,,SHOWCASE & INDUSTRY,0,0,,,,,,False,,False
250,NEST,44,Gigevate Archive,Germany,2025-10-10 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
264,Brunch Electronik Málaga,44,Gigevate Archive,Spain,2025-10-10 00:00:00+00:00,0001-01-01 00:00:00+00:00,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
275,Shut Up and Dance,44,Gigevate Archive,Netherlands,2025-10-10 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
344,Eli Brown at Cinema Hall 10/10,44,Gigevate Archive,Hungary,2025-10-10 00:00:00+00:00,0001-01-01 00:00:00+00:00,,SHOWCASE & INDUSTRY,0,0,,,,,,False,,False
350,OLYMPE RAVE,44,Gigevate Archive,France,2025-10-10 00:00:00+00:00,0001-01-01 00:00:00+00:00,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
490,NOZZ India Tour 2025 — Night 1,44,Gigevate Archive,India,2025-10-10 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
236,"Renate Klubnacht w Running Hot, Eliott Litrowski, Jeremy Sylvester, Amy Dabbs, Kenny Blacksmith",44,Gigevate Archive,Germany,2025-10-11 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
342,Renate Klubnacht,44,Gigevate Archive,Germany,2025-10-11 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
349,CODE - LA TRILOGÍA (1/3),44,Gigevate Archive,Spain,2025-10-11 00:00:00+00:00,0001-01-01 00:00:00+00:00,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
491,IYKYK: NOZZ,44,Gigevate Archive,India,2025-10-11 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,3,False
760,Candy Movement,44,Gigevate Archive,Italia,2025-10-11 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,3,False
762,Bolgia,44,Gigevate Archive,Italia,2025-10-11 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
274,No Sundays Without Techno,44,Gigevate Archive,Netherlands,2025-10-12 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
488,NOZZ Day 2 + Meet & Greet,44,Gigevate Archive,India,2025-10-12 00:00:00+00:00,0001-01-01 00:00:00+00:00,,SHOWCASE & INDUSTRY,0,0,,,,,,False,,False
649,PHANTOM GROUP - Hard techno rave,44,Gigevate Archive,Netherlands,2025-10-14 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,3,False
658,PHANTOM GROUP,44,Gigevate Archive,Netherlands,2025-10-14 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,3,False
335,BATO Event A'dam,44,Gigevate Archive,The Netherlands,2025-10-17 00:00:00+00:00,0001-01-01 00:00:00+00:00,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
493,Drafbaan × Graanfabriek,44,Gigevate Archive,Netherlands,2025-10-18 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
504,ORVEX,44,Gigevate Archive,Germany,2025-10-18 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
579,Eternal presents: Rudosa,44,Gigevate Archive,United Kingdom,2025-10-18 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
696,Burning Man Decompression 2025,44,Gigevate Archive,Calafornia,2025-10-18 00:00:00+00:00,0001-01-01 00:00:00+00:00,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
701,Sober Morning Coffee Rave,44,Gigevate Archive,Netherlands,2025-10-18 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
273,No Sundays Without Techno,44,Gigevate Archive,Netherlands,2025-10-19 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
215,My past event that was super cool,44,Gigevate Archive,South Africa,2025-10-22 00:00:00+00:00,0001-01-01 00:00:00+00:00,,SHOWCASE & INDUSTRY,0,0,,,,,,False,3,False
220,q,44,Gigevate Archive,q,2025-10-22 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
225,Friends x 750,44,Gigevate Archive,Netherlands,2025-10-23 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
229,COFFEESHOP RAVE x FERAL,44,Gigevate Archive,Netherlands,2025-10-23 00:00:00+00:00,0001-01-01 00:00:00+00:00,,TOURS & SPECIAL FORMATS,0,0,,,,,,False,,False
263,Q-Factory presents ADE Techno Night,44,Gigevate Archive,Netherlands,2025-10-23 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
616,Dancing Dead (ADE),44,Gigevate Archive,Netherlands,2025-10-23 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
222,Sara Landry at ADE,44,Gigevate Archive,Netherlands,2025-10-24 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
261,Lilly Palmer: Bigger than techno album premiere,44,Gigevate Archive,Netherlands,2025-10-24 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
272,ADE UNDRGRND x Beatfreak Records Showcase,44,Gigevate Archive,Netherlands,2025-10-24 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
387,Walls & Skin ADE 2025,44,Gigevate Archive,Netherlands,2025-10-24 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
494,RAZJEB — Hard Techno Rave,44,Gigevate Archive,Poland,2025-10-24 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
619,Nexchapter (ADE),44,Gigevate Archive,Netherlands,2025-10-24 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
223,"""TAKEOFF"" Label Showcase by SPACE 92 (50:HERTZ CLUB TRAIN - Sunrise Trip)",44,Gigevate Archive,Netherlands,2025-10-25 00:00:00+00:00,0001-01-01 00:00:00+00:00,,SHOWCASE & INDUSTRY,0,0,,,,,,False,,False
224,Klangkuenstler - Outworld,44,Gigevate Archive,Netherlands,2025-10-25 00:00:00+00:00,0001-01-01 00:00:00+00:00,,TOURS & SPECIAL FORMATS,0,0,,,,,,False,,False
227,DYEN pres. Reckless,44,Gigevate Archive,Netherlands,2025-10-25 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
259,"THUNDER: Lee Ann Roberts, Parfait, SHOKI287, HELEN FREY",44,Gigevate Archive,France,2025-10-25 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
260,'TAKEOFF' Label Showcase by Space 92 (50:HERTZ CLUB TRAIN - Sunrise Trip),44,Gigevate Archive,Netherlands,2025-10-25 00:00:00+00:00,0001-01-01 00:00:00+00:00,,SHOWCASE & INDUSTRY,0,0,,,,,,False,,False
271,AFTER ADE - Endless x Eat The Beat x Undrgrnd,44,Gigevate Archive,Netherlands,2025-10-25 00:00:00+00:00,0001-01-01 00:00:00+00:00,,SHOWCASE & INDUSTRY,0,0,,,,,,False,,False
495,C-TRULLO — Winter Opening,44,Gigevate Archive,Italy,2025-10-25 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
506,S1N3RGY COLLECTIVE PRESENTS,44,Gigevate Archive,Netherlands,2025-10-25 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
700,ADE Lowfriends Invites,44,Gigevate Archive,Netherlands,2025-10-25 00:00:00+00:00,0001-01-01 00:00:00+00:00,,SHOWCASE & INDUSTRY,0,0,,,,,,False,,False
708,ORKA Records – Première Vague,44,Gigevate Archive,France,2025-10-25 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
226,Teletech x FYM,44,Gigevate Archive,Netherlands,2025-10-26 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
228,Divergent x Interlinked Artists Showcase,44,Gigevate Archive,Netherlands,2025-10-26 00:00:00+00:00,0001-01-01 00:00:00+00:00,,SHOWCASE & INDUSTRY,0,0,,,,,,False,,False
270,Lino Fuso pres: Endless Undrgrnd x ADE,44,Gigevate Archive,Netherlands,2025-10-26 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
386,BOOST YOUR SUGAR,44,Gigevate Archive,Netherlands,2025-10-26 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
648,BOOST YOUR SUGAR,44,Gigevate Archive,Netherlands,2025-10-26 00:00:00+00:00,0001-01-01 00:00:00+00:00,,SHOWCASE & INDUSTRY,0,0,,,,,,False,,False
258,Hocus Pocus 2025,44,Gigevate Archive,USA,2025-10-31 00:00:00+00:00,0001-01-01 00:00:00+00:00,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
269,UNDRGRND x Halloween Special,44,Gigevate Archive,Netherlands,2025-10-31 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
496,AFTERD4RK — Halloween Special,44,Gigevate Archive,Slovakia,2025-10-31 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
505,DISTURB & KØMPLEX Hell/ween 12h Festival,44,Gigevate Archive,Portugal,2025-10-31 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
257,RITVALES 2025,44,Gigevate Archive,Colombia,2025-11-01 00:00:00+00:00,0001-01-01 00:00:00+00:00,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
262,Test past event,44,Gigevate Archive,South Africa,2025-11-01 00:00:00+00:00,0001-01-01 00:00:00+00:00,,TOURS & SPECIAL FORMATS,0,0,,,,,,False,,False
268,No Sundays Without Techno,44,Gigevate Archive,Netherlands,2025-11-02 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
629,test past artist event (timeline),44,Gigevate Archive,Netherlands,2025-11-03 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
630,again updated test event,44,Gigevate Archive,asdf,2025-11-03 00:00:00+00:00,0001-01-01 00:00:00+00:00,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,3,False
631,Event 1 updated,44,Gigevate Archive,asdf,2025-11-03 00:00:00+00:00,0001-01-01 00:00:00+00:00,,TOURS & SPECIAL FORMATS,0,0,,,,,,False,3,False
628,Hello,44,Gigevate Archive,United Kingdom,2025-11-05 00:00:00+00:00,0001-01-01 00:00:00+00:00,,TOURS & SPECIAL FORMATS,0,0,,,,,,False,,False
699,TM Residence,44,Gigevate Archive,Netherlands,2025-11-07 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
756,Make a Move,44,Gigevate Archive,Netherlands,2025-11-08 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
657,RAVELAND,44,Gigevate Archive,Netherlands,2025-11-12 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
562,Colin Benders pres. Hiss & Hertz,44,Gigevate Archive,Netherlands,2025-11-15 23:00:00+00:00,2025-11-16 07:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Venue Provided Professional PA System,Pioneer CDJ-2000NXS2 / 3000 standard club setup,Pioneer DJM-900NXS2,Standard DJ booth wedge monitors,Not Required / Not Requested,False,,False
707,ORKA x MIA MAO,44,Gigevate Archive,France,2025-11-20 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
660,Antiguo Festival,44,Gigevate Archive,Spain,2025-11-21 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
656,Bram 'n Bass,44,Gigevate Archive,Netherlands,2025-11-22 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
663,Liquid Night invites NoNameLeft All Night Long,44,Gigevate Archive,Hungary,2025-11-22 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
655,20kHz x TrapLabRadio,44,Gigevate Archive,The Netherlands,2025-11-28 00:00:00+00:00,0001-01-01 00:00:00+00:00,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
662,WohnzimmerTechno Indoor Festival,44,Gigevate Archive,Germany,2025-11-28 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
654,DuysteR,44,Gigevate Archive,Netherlands,2025-11-29 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
698,Sober Morning Coffee Rave,44,Gigevate Archive,Netherlands,2025-11-29 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
751,Spectral with David Phoenix and Herbrido,44,Gigevate Archive,Austria,2025-12-06 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
755,Groovetide,44,Gigevate Archive,Netherlands,2026-01-17 00:00:00+00:00,0001-01-01 00:00:00+00:00,,CLUB & NIGHTLIFE,0,0,,,,,,False,3,False
130,Spectrum x ADE: Joris Voorn & Friends,51,ADE,Netherlands,2024-10-18 20:00:00+00:00,2024-10-19 02:00:00+00:00,,Festival,4,8,Spectrum x ADE: Joris Voorn & Friends,Spectrum x ADE: Joris Voorn & Friends,Spectrum x ADE: Joris Voorn & Friends,Spectrum x ADE: Joris Voorn & Friends,Spectrum x ADE: Joris Voorn & Friends,False,3,False
127,Shelter presents: Brighter Days by Kamma & Masalo,51,ADE,Netherlands,2024-10-19 20:00:00+00:00,2024-10-20 02:00:00+00:00,,Festival,4,8,Shelter presents: Brighter Days by Kamma & Masalo,Shelter presents: Brighter Days by Kamma & Masalo,Shelter presents: Brighter Days by Kamma & Masalo,Shelter presents: Brighter Days by Kamma & Masalo,Shelter presents: Brighter Days by Kamma & Masalo,False,3,False
128,Madam Invites Detroit Love ADE,51,ADE,Netherlands,2024-10-19 20:00:00+00:00,2024-10-20 02:00:00+00:00,,Festival,4,8,Madam Invites Detroit Love ADE,Madam Invites Detroit Love ADE,Madam Invites Detroit Love ADE,Madam Invites Detroit Love ADE,Madam Invites Detroit Love ADE,False,3,False
129,Ben Hemsley & Friends ADE Boat Party,51,ADE,Netherlands,2024-10-19 20:00:00+00:00,2024-10-20 02:00:00+00:00,,Festival,4,8,Ben Hemsley & Friends ADE Boat Party,Ben Hemsley & Friends ADE Boat Party,Ben Hemsley & Friends ADE Boat Party,Ben Hemsley & Friends ADE Boat Party,Ben Hemsley & Friends ADE Boat Party,False,3,False
131,He.She.They ADE: Diversity on the Dancefloor,51,ADE,Netherlands,2024-10-19 20:00:00+00:00,2024-10-20 02:00:00+00:00,,Festival,4,8,He.She.They ADE: Diversity on the Dancefloor,He.She.They ADE: Diversity on the Dancefloor,He.She.They ADE: Diversity on the Dancefloor,He.She.They ADE: Diversity on the Dancefloor,He.She.They ADE: Diversity on the Dancefloor,False,3,False
132,SLAPFUNK x ADE 2024 – 11 Year Anniversary,51,ADE,Netherlands,2024-10-19 20:00:00+00:00,2024-10-20 02:00:00+00:00,,Festival,4,8,SLAPFUNK x ADE 2024 – 11 Year Anniversary,SLAPFUNK x ADE 2024 – 11 Year Anniversary,SLAPFUNK x ADE 2024 – 11 Year Anniversary,SLAPFUNK x ADE 2024 – 11 Year Anniversary,SLAPFUNK x ADE 2024 – 11 Year Anniversary,False,3,False
134,Modular Festival by SoHaSo & Bordello A Parigi,51,ADE,Netherlands,2024-10-19 20:00:00+00:00,2024-10-20 02:00:00+00:00,,Festival,4,8,Modular Festival by SoHaSo & Bordello A Parigi,Modular Festival by SoHaSo & Bordello A Parigi,Modular Festival by SoHaSo & Bordello A Parigi,Modular Festival by SoHaSo & Bordello A Parigi,Modular Festival by SoHaSo & Bordello A Parigi,False,3,False
116,ADE by Day - Tom Trago invites Amaliah & Makèz,51,ADE,Netherlands,2024-10-20 20:00:00+00:00,2024-10-21 02:00:00+00:00,,Festival,4,8,Audio Obscura x BRET - ADE 2025,Audio Obscura x BRET - ADE 2025,Audio Obscura x BRET - ADE 2025,Audio Obscura x BRET - ADE 2025,Audio Obscura x BRET - ADE 2025,False,4,False
117,Audio Obscura ADE x Mind Against pres. HABITAT,51,ADE,Netherlands,2024-10-20 20:00:00+00:00,2024-10-21 02:00:00+00:00,,Festival,4,8,Audio Obscura x RAW Factory - ADE 2025,Audio Obscura x RAW Factory - ADE 2025,Audio Obscura x RAW Factory - ADE 2025,Audio Obscura x RAW Factory - ADE 2025,Audio Obscura x RAW Factory - ADE 2025,False,4,False
119,Ciranda x Doka Studio (ADE) w/ Antal & Mendel,51,ADE,Netherlands,2024-10-20 20:00:00+00:00,2024-10-21 02:00:00+00:00,,Festival,4,8,Ciranda x Doka Studio (ADE) w/ Antal & Mendel,Ciranda x Doka Studio (ADE) w/ Antal & Mendel,Ciranda x Doka Studio (ADE) w/ Antal & Mendel,Ciranda x Doka Studio (ADE) w/ Antal & Mendel,Ciranda x Doka Studio (ADE) w/ Antal & Mendel,False,3,False
120,Percolator Pulse,51,ADE,Netherlands,2024-10-20 20:00:00+00:00,2024-10-21 02:00:00+00:00,,Festival,4,8,Percolator Pulse,Percolator Pulse,Percolator Pulse,Percolator Pulse,Percolator Pulse,False,3,False
121,Jaguar House X KELDER - Resør Electronics Showcase,51,ADE,Netherlands,2024-10-20 20:00:00+00:00,2024-10-21 02:00:00+00:00,,Festival,4,8,Jaguar House X KELDER - Resør Electronics Showcase,Jaguar House X KELDER - Resør Electronics Showcase,Jaguar House X KELDER - Resør Electronics Showcase,Jaguar House X KELDER - Resør Electronics Showcase,Jaguar House X KELDER - Resør Electronics Showcase,False,3,False
133,Supperclub x ADE – Secret Garden,51,ADE,Netherlands,2024-10-20 20:00:00+00:00,2024-10-21 02:00:00+00:00,,Festival,4,8,Supperclub x ADE – Secret Garden,Supperclub x ADE – Secret Garden,Supperclub x ADE – Secret Garden,Supperclub x ADE – Secret Garden,Supperclub x ADE – Secret Garden,False,3,False
113,United Identities X Touching Bass,51,ADE,Netherlands,2024-10-20 22:00:00+00:00,2024-10-21 06:00:00+00:00,,Festival,1,7,Funktion-One Resolution 2 with F118 Subs,Pioneer CDJ-3000 (x2),Pioneer DJM-900NXS2 or Allen & Heath Xone:96,Pioneer RM-07 or Funktion-One PSM318,Technics SL-1210 MK7 (x2),False,3,False
144,Spectrum x ADE: Joris Voorn & Friends,51,ADE,Netherland,2025-10-10 14:00:00+00:00,2025-10-11 02:00:00+00:00,,Festival,1,6,L-Acoustics K1/K2 Line Array with SB28 Subs,Pioneer CDJ-3000 (x4),Allen & Heath Xone:96,L-Acoustics X15 HiQ or Funktion-One PSM318 Booth Monitors,Technics SL-1210 MK7 (x2),False,,False
122,Loveland x Circle of Live - ADE 2025,51,ADE,Netherlands,2025-10-19 20:00:00+00:00,2025-10-20 02:00:00+00:00,,Festival,4,8,Loveland x Circle of Live - ADE 2025,Loveland x Circle of Live - ADE 2025,Loveland x Circle of Live - ADE 2025,Loveland x Circle of Live - ADE 2025,Loveland x Circle of Live - ADE 2025,False,4,False
123,Yoyaku x ADE - Shelter Amsterdam,51,ADE,Netherlands,2025-10-20 20:00:00+00:00,2025-10-21 02:00:00+00:00,,Festival,4,8,Yoyaku x ADE - Shelter Amsterdam,Yoyaku x ADE - Shelter Amsterdam,Yoyaku x ADE - Shelter Amsterdam,Yoyaku x ADE - Shelter Amsterdam,Yoyaku x ADE - Shelter Amsterdam,False,4,False
111,A'DAM Toren ADE 2025,51,ADE,Netherlands,2025-10-22 14:00:00+00:00,2025-10-27 06:00:00+00:00,,Festival,3,14,L-Acoustics K2 Line Array (or equivalent) Subwoofers: L-Acoustics SB28 or KS28,Pioneer CDJ-3000 (x2 or x4),Pioneer DJM-V10 or DJM-900NXS2,Pioneer RM-07 (booth monitors) or L-Acoustics X15 HiQ stage monitors,Technics SL-1210 MK7 (x2),False,,False
115,ADE x A'DAM Toren: Official Opening 2025,51,ADE,Netherlands,2025-10-22 20:00:00+00:00,2025-10-23 02:00:00+00:00,,Festival,10,20,ADE x A'DAM Toren: Official Opening 2025,ADE x A'DAM Toren: Official Opening 2025,ADE x A'DAM Toren: Official Opening 2025,ADE x A'DAM Toren: Official Opening 2025,ADE x A'DAM Toren: Official Opening 2025,False,,False
112,OUTWORLD - KlangKuenstler All Night Long ADE 2025,51,ADE,Netherlands,2025-10-25 00:00:00+00:00,2025-10-26 06:00:00+00:00,,Festival,1,1,L-Acoustics K2 Line Array with SB28 Subwoofers,Pioneer CDJ-3000 (x4),Allen & Heath Xone:96,L-Acoustics X15 HiQ or Funktion-One PSM318,Technics SL-1210 MK7 (x2),False,,False
124,"IN ACT ADE: Dish Dash, Marino Canal B2B Henri Bergmann, Øostil",51,ADE,Netherlands,2025-10-25 20:00:00+00:00,2025-10-26 02:00:00+00:00,,Festival,4,8,"IN ACT ADE: Dish Dash, Marino Canal B2B Henri Bergmann, Øostil","IN ACT ADE: Dish Dash, Marino Canal B2B Henri Bergmann, Øostil","IN ACT ADE: Dish Dash, Marino Canal B2B Henri Bergmann, Øostil","IN ACT ADE: Dish Dash, Marino Canal B2B Henri Bergmann, Øostil","IN ACT ADE: Dish Dash, Marino Canal B2B Henri Bergmann, Øostil",False,4,False
125,Audioholics ADE at B. Rooftop,51,ADE,Netherlands,2025-10-25 20:00:00+00:00,2025-10-26 02:00:00+00:00,,Festival,4,8,Audioholics ADE at B. Rooftop,Audioholics ADE at B. Rooftop,Audioholics ADE at B. Rooftop,Audioholics ADE at B. Rooftop,Audioholics ADE at B. Rooftop,False,4,False
205,Divergent x Interlinked Artists Showcase,51,ADE,Netherlands,2025-10-26 21:30:00+00:00,2025-10-27 03:00:00+00:00,,SHOWCASE & INDUSTRY,1,9,Funktion-One or L-Acoustics full-range sound system,4 × Pioneer CDJ-3000,1 × Pioneer DJM-V10 or Allen & Heath Xone:96,2 × Pioneer RM-07 or equivalent stage monitors,2 × Technics SL-1210MK2 (optional),False,,False
374,Lino Fuso pres: Endless Undrgrnd x ADE,51,ADE,Netherlands,2025-11-07 23:00:00+00:00,2025-11-08 06:00:00+00:00,,CLUB & NIGHTLIFE,1,7,Function-One,3 × Pioneer CDJ-3000,Pioneer DJM-V10,2 × Pioneer RM-07,2 × Technics SL-1210MK2,False,,False
200,"Benjamin Berg B2B Boris Werner, DJ Pipe, Naomi",54,Shelter,Netherlands,2025-07-25 20:00:00+00:00,2025-07-26 02:00:00+00:00,,CLUB & NIGHTLIFE,1,10,Funktion-One EVO6 system with F124 subs – Full-range clarity for large venues,"3 × Pioneer CDJ-3000 (latest firmware, USB-ready, linked)",Pioneer DJM-V10 or DJM-900NXS2 (EQ isolators + effects enabled),"2 × Funktion-One F101 or RCF ART 932-A, on adjustable stands",2 × Technics SL-1210 MK7 (w/ isolation mats and weight stabilisers),False,,False
554,"Ammé, Joey Daniel, Rayzir",54,Shelter,Netherlands,2025-11-08 23:00:00+00:00,2025-11-09 06:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Funktion-One (Main Room System),Pioneer CDJ-3000 (x2),Pioneer DJM-900NXS2,Funktion-One PSM Series (Booth Monitors),Technics SL-1210 (x2),False,,False
555,V.S presents Dimensions,54,Shelter,Netherlands,2025-11-14 23:00:00+00:00,2025-11-15 06:00:00+00:00,,CLUB & NIGHTLIFE,2,12,Funktion-One (Main Room System),Pioneer CDJ-3000 (x2),Pioneer DJM-900NXS2,Funktion-One PSM Series (Booth Monitors),Technics SL-1210 (x2),False,,False
